user_id,item_id,performance,value,portability,durability,overall_rating
266,5253,5,5,2,4,4
357,5125,4,5,4,4,4
1207,5408,5,4,1,5,4
1482,5302,5,3,4,5,4
59,5084,2,4,5,3,4
224,5213,5,5,3,5,4
579,5330,2,3,3,5,3
24,5017,3,4,3,2,3
508,5342,2,5,4,4,4
447,5163,3,4,5,4,4
990,5456,5,3,1,3,3
1597,5123,3,3,5,4,4
143,5365,5,5,4,3,4
352,5226,5,5,2,4,4
333,5407,5,5,3,5,4
1375,5148,4,4,5,4,4
293,5273,4,5,3,4,4
56,5025,2,5,5,3,4
721,5287,5,5,1,4,4
1758,5196,5,4,4,5,4
554,5082,1,3,5,3,3
1585,5241,5,3,1,2,3
361,5241,5,4,2,3,4
1919,5051,2,5,3,3,3
1108,5392,4,3,4,3,4
766,5352,4,3,4,3,4
1052,5020,4,3,3,3,3
394,5070,3,3,4,1,3
882,5289,3,4,1,3,3
1207,5298,5,4,5,5,5
1162,5339,4,4,5,4,4
1041,5202,5,5,3,4,4
700,5217,5,4,1,3,3
1087,5386,4,5,3,5,4
572,5178,5,5,4,2,4
1048,5108,4,4,5,5,4
507,5254,5,5,1,3,4
1839,5328,4,4,5,4,4
1842,5289,5,5,2,4,4
500,5022,2,3,4,4,3
128,5396,3,5,3,4,4
680,5082,1,5,5,5,4
486,5123,3,3,5,4,4
1999,5209,5,3,2,3,3
952,5068,1,5,4,4,4
1497,5085,2,5,5,2,4
1937,5218,5,5,3,5,4
811,5278,5,5,2,5,4
1027,5133,4,4,5,4,4
1181,5317,4,4,4,4,4
118,5395,3,3,4,4,4
1756,5061,2,5,3,3,3
65,5011,3,4,4,3,4
1802,5182,2,4,5,3,4
1105,5075,1,4,5,3,3
1646,5398,4,4,4,4,4
751,5071,2,5,5,5,4
567,5357,4,3,3,4,4
1429,5294,4,5,3,3,4
310,5443,5,5,2,5,4
636,5192,4,4,5,2,4
1922,5212,5,4,4,4,4
813,5175,3,5,5,4,4
373,5175,2,4,5,5,4
592,5293,5,4,1,4,4
1474,5326,4,5,4,5,4
890,5432,5,4,1,5,4
1589,5231,5,5,2,3,4
724,5383,5,4,4,4,4
1601,5163,3,3,4,4,4
1632,5099,3,4,5,4,4
1157,5321,5,3,5,5,4
1605,5075,1,3,4,3,3
938,5249,4,4,1,4,3
1850,5414,4,3,1,3,3
1710,5495,5,4,2,5,4
1559,5061,3,4,3,3,3
1520,5045,1,4,5,3,3
314,5220,5,5,2,3,4
166,5337,3,5,4,4,4
1276,5470,5,4,3,4,4
475,5085,2,5,5,2,4
203,5270,5,5,2,5,4
1048,5461,3,3,2,5,3
1604,5341,3,5,4,3,4
364,5455,5,2,3,4,4
899,5225,5,5,3,4,4
1952,5172,5,5,4,3,4
895,5197,5,5,3,5,4
13,5085,2,5,5,2,4
1125,5282,5,5,2,4,4
1988,5136,3,3,5,4,4
1543,5486,5,5,3,5,4
1273,5098,3,5,5,3,4
1144,5195,5,5,4,4,4
1737,5254,5,5,2,3,4
1230,5139,3,4,5,4,4
1218,5497,5,3,3,4,4
752,5278,5,5,3,5,4
1622,5054,3,5,5,2,4
375,5226,5,5,3,3,4
542,5162,3,2,5,2,3
331,5195,5,5,3,5,4
73,5058,3,4,4,5,4
1076,5148,5,4,5,3,4
554,5321,5,3,4,4,4
918,5386,5,5,4,5,5
400,5172,4,5,4,4,4
1825,5160,3,4,5,4,4
996,5258,5,4,2,3,4
365,5286,5,3,1,2,3
1152,5433,5,5,2,5,4
346,5449,4,4,2,5,4
1987,5250,5,5,1,3,4
306,5215,5,5,2,3,4
387,5248,5,5,2,3,4
349,5440,5,5,2,5,4
1873,5137,4,4,4,4,4
579,5431,4,4,2,5,4
1206,5385,2,4,3,4,3
842,5049,1,4,4,2,3
904,5148,4,4,5,4,4
1455,5049,2,3,4,2,3
1915,5241,4,3,1,2,2
1321,5229,5,5,3,3,4
1585,5120,3,4,5,3,4
804,5065,3,5,5,3,4
1638,5372,4,3,3,4,4
800,5401,2,3,2,4,3
1960,5036,2,5,4,2,3
993,5331,5,5,4,3,4
150,5341,4,4,5,4,4
1746,5197,5,5,3,5,4
1928,5124,4,4,5,2,4
494,5096,3,5,4,4,4
1480,5187,4,3,5,3,4
969,5223,5,5,2,5,4
1649,5126,2,4,4,4,4
1167,5082,2,4,5,4,4
469,5173,3,2,4,3,3
1885,5370,3,3,3,4,3
777,5205,5,5,2,4,4
1994,5236,5,5,2,2,4
1529,5292,5,5,1,4,4
377,5103,4,3,5,4,4
1967,5356,5,5,3,3,4
1957,5241,5,4,2,3,4
1855,5093,3,4,5,4,4
1219,5190,3,4,5,3,4
1699,5056,2,5,3,2,3
1456,5189,3,3,4,2,3
427,5067,4,4,5,2,4
1176,5168,3,5,4,2,4
1278,5218,5,3,2,4,4
1431,5390,2,5,4,4,4
1430,5297,5,4,5,5,5
1633,5228,5,4,2,3,4
1040,5096,3,5,5,4,4
774,5207,5,4,2,5,4
854,5216,5,5,2,4,4
240,5256,5,5,3,4,4
1720,5072,1,5,4,3,3
331,5436,5,5,2,5,4
1068,5182,3,4,5,3,4
563,5002,4,4,4,5,4
615,5088,4,4,4,3,4
1903,5358,5,4,4,3,4
1582,5149,4,4,5,4,4
718,5035,2,5,4,3,4
757,5009,3,5,5,5,4
1517,5045,1,5,5,3,4
1456,5400,4,4,3,5,4
1131,5157,2,5,4,4,4
1563,5443,5,4,2,4,4
1949,5329,4,5,4,5,4
1790,5231,5,5,3,4,4
958,5105,5,3,5,4,4
371,5231,5,5,2,4,4
395,5378,3,3,4,2,3
1065,5490,3,4,2,5,4
1209,5217,5,5,2,5,4
381,5088,3,3,5,3,4
1362,5361,4,4,3,4,4
154,5330,3,4,4,5,4
1652,5100,2,5,5,3,4
1216,5294,4,5,3,4,4
1931,5494,4,3,3,4,4
1350,5397,3,4,4,4,4
857,5451,5,4,3,5,4
1171,5277,5,4,3,4,4
519,5461,4,3,1,4,3
1569,5285,5,5,2,5,4
1934,5297,5,4,5,5,5
645,5176,2,3,4,4,3
1353,5193,3,5,3,3,4
653,5248,5,5,3,4,4
1426,5002,3,4,4,4,4
1369,5362,5,4,4,3,4
630,5057,3,5,3,3,4
167,5301,5,3,5,5,4
1914,5368,4,3,4,3,4
862,5037,3,5,5,4,4
338,5412,5,4,2,5,4
401,5032,3,5,4,4,4
1128,5249,5,4,2,4,4
358,5283,5,3,2,4,4
755,5284,5,4,1,3,3
734,5141,3,4,5,5,4
982,5262,5,4,2,5,4
938,5462,3,4,2,5,4
1151,5035,3,5,4,4,4
208,5232,5,5,3,3,4
654,5011,3,5,4,5,4
380,5245,5,5,1,4,4
373,5260,5,4,2,4,4
243,5198,5,5,4,5,5
724,5168,4,4,3,3,4
374,5126,3,3,3,5,4
1325,5364,3,5,3,3,4
210,5230,5,5,2,4,4
199,5190,2,4,3,2,3
1992,5457,4,5,3,4,4
948,5098,4,5,5,3,4
1149,5015,4,5,5,5,5
891,5069,3,4,5,4,4
1641,5275,4,3,2,3,3
1050,5274,4,4,2,3,3
178,5393,3,5,3,3,4
405,5095,3,4,5,3,4
1538,5235,5,4,2,4,4
1940,5363,5,2,4,2,3
352,5011,4,4,4,5,4
637,5251,5,5,2,5,4
1638,5343,4,5,5,5,5
1885,5337,4,4,4,4,4
369,5208,5,4,2,4,4
1823,5343,4,4,4,3,4
786,5381,3,3,4,5,4
122,5344,4,5,5,4,4
809,5338,3,5,5,3,4
1178,5339,4,5,5,4,4
61,5044,4,4,4,4,4
354,5065,3,5,5,3,4
1271,5293,5,5,2,4,4
658,5165,4,3,4,3,4
1157,5357,4,3,3,4,4
1850,5215,5,4,3,1,3
377,5176,2,2,3,4,3
1232,5032,2,5,5,3,4
542,5414,5,4,2,4,4
1021,5384,3,2,3,4,3
1172,5055,2,4,3,5,4
681,5068,1,5,5,5,4
641,5277,5,4,3,4,4
226,5283,5,3,2,5,4
37,5012,2,4,4,4,4
418,5106,4,4,5,4,4
240,5285,5,5,2,5,4
563,5313,3,4,4,3,4
1721,5401,3,4,3,5,4
1600,5365,4,5,3,3,4
1116,5338,4,4,4,3,4
1993,5164,4,4,5,3,4
26,5078,4,5,3,4,4
741,5357,4,3,3,4,4
322,5207,5,5,2,5,4
657,5483,4,3,3,5,4
1146,5394,3,4,3,4,4
802,5273,5,5,3,4,4
1199,5184,4,4,4,4,4
350,5437,5,4,1,4,4
390,5436,5,4,1,5,4
354,5308,5,4,4,3,4
1803,5139,3,4,5,4,4
82,5059,2,5,5,5,4
332,5480,4,3,3,4,4
1881,5017,3,5,4,3,4
230,5216,5,5,2,5,4
417,5166,3,4,5,3,4
295,5198,5,4,2,5,4
1538,5269,5,5,2,4,4
1624,5296,5,4,2,4,4
394,5055,1,3,3,3,2
293,5270,5,4,3,5,4
107,5360,3,5,4,3,4
1093,5285,4,5,1,4,4
1056,5362,4,4,4,3,4
284,5212,5,4,3,3,4
294,5209,5,5,2,4,4
1512,5223,5,5,2,4,4
1756,5043,2,5,2,2,3
1202,5084,3,4,5,4,4
204,5269,5,5,2,4,4
1641,5446,5,4,2,4,4
960,5246,5,4,2,3,4
902,5111,4,3,5,4,4
755,5332,2,4,3,3,3
1633,5475,3,4,3,5,4
1335,5227,5,5,3,3,4
680,5101,4,5,5,4,4
659,5137,4,5,4,4,4
477,5095,3,5,5,2,4
1345,5112,5,4,5,5,5
681,5094,2,5,5,4,4
829,5397,3,5,4,4,4
868,5166,3,4,5,3,4
1318,5440,5,5,2,5,4
369,5108,5,3,5,3,4
597,5363,4,2,4,3,3
1908,5102,4,4,5,4,4
335,5436,5,4,2,5,4
765,5084,2,4,5,4,4
684,5361,4,3,3,4,4
1555,5203,5,5,3,4,4
556,5247,5,5,3,4,4
1700,5210,5,4,2,3,4
1844,5140,4,5,5,4,4
808,5324,4,5,4,5,4
388,5143,3,5,5,4,4
559,5038,3,5,5,3,4
223,5274,4,3,2,4,3
380,5400,4,3,3,4,4
643,5249,4,5,2,5,4
1442,5062,2,4,4,3,3
799,5458,4,2,2,5,3
407,5037,3,5,4,3,4
1246,5156,2,3,5,3,3
1108,5318,3,4,3,4,4
1321,5289,5,4,2,4,4
795,5041,1,3,5,3,3
328,5491,3,4,1,5,3
945,5469,5,4,4,5,4
471,5149,5,4,5,4,4
636,5055,1,4,4,4,3
395,5488,4,4,4,5,4
1650,5371,4,4,4,3,4
1733,5431,5,4,2,5,4
360,5485,5,4,3,5,4
1987,5241,4,4,1,3,3
618,5213,5,4,3,5,4
1807,5423,5,5,4,4,4
1042,5125,4,4,4,3,4
1366,5097,2,4,5,3,4
994,5355,3,3,2,3,3
1203,5099,2,5,5,3,4
579,5313,3,5,4,3,4
31,5018,4,5,3,5,4
1344,5028,3,4,5,4,4
875,5003,3,4,4,4,4
393,5346,4,5,3,2,4
1144,5403,5,5,2,5,4
600,5105,4,4,5,5,4
1590,5165,4,2,3,2,3
302,5220,5,5,2,2,4
1842,5211,5,5,3,5,4
627,5342,4,4,5,4,4
15,5085,2,5,4,3,4
1101,5372,3,2,3,4,3
1284,5098,4,5,5,3,4
1521,5239,5,4,1,4,4
1589,5235,5,4,2,4,4
9,5025,1,5,5,3,4
1977,5157,2,5,4,4,4
962,5193,3,5,3,3,4
1079,5356,4,4,3,4,4
1334,5153,5,3,4,4,4
1398,5391,4,5,4,3,4
1208,5295,5,5,3,3,4
155,5190,2,4,3,3,3
798,5162,2,2,5,2,3
943,5341,3,5,4,4,4
358,5368,4,2,3,2,3
524,5075,2,3,5,2,3
431,5116,4,2,3,3,3
1417,5361,4,4,4,4,4
380,5229,5,5,2,3,4
1535,5483,5,2,2,5,4
206,5196,5,5,4,5,5
1154,5173,4,2,4,3,3
1349,5130,3,4,5,2,4
296,5226,5,5,3,4,4
86,5397,2,4,4,4,4
857,5337,3,3,4,3,3
779,5113,4,4,4,3,4
1084,5051,2,5,4,3,4
1158,5281,5,5,1,3,4
1416,5058,3,4,5,5,4
1817,5095,3,5,5,3,4
931,5471,5,3,3,5,4
653,5286,5,4,2,3,4
371,5497,5,2,3,5,4
871,5375,3,3,2,4,3
436,5113,4,5,4,3,4
208,5263,4,4,1,3,3
928,5093,3,4,4,4,4
1339,5261,5,4,2,3,4
360,5239,5,4,1,4,4
1919,5156,3,4,5,3,4
1577,5274,5,4,1,4,4
351,5143,3,4,4,4,4
21,5031,2,5,4,4,4
335,5439,5,5,1,5,4
1433,5344,2,4,4,3,3
1168,5151,4,4,3,2,3
151,5185,3,3,3,1,2
1928,5428,5,4,2,4,4
1955,5370,3,3,4,4,4
459,5156,2,4,5,3,4
1016,5384,3,3,3,4,3
1795,5157,2,4,3,3,3
642,5123,2,2,5,4,3
827,5244,5,5,3,5,4
1656,5022,1,3,4,3,3
913,5087,2,5,5,3,4
931,5074,2,4,4,2,3
979,5247,5,4,1,3,3
708,5000,3,4,5,4,4
1787,5367,4,3,4,4,4
1220,5263,5,5,2,3,4
1017,5438,5,4,1,5,4
930,5043,3,5,3,3,4
1546,5363,4,3,4,3,4
119,5302,5,4,4,5,4
1703,5010,2,4,4,4,4
1138,5094,2,4,4,4,4
1013,5184,4,4,3,4,4
830,5137,3,5,4,4,4
1385,5304,5,4,5,5,5
1280,5333,3,5,5,5,4
652,5087,2,5,5,3,4
303,5203,5,4,2,4,4
301,5454,4,4,2,5,4
1080,5286,5,4,2,3,4
1300,5002,3,4,4,4,4
234,5252,5,4,2,4,4
1790,5242,5,5,2,4,4
1003,5201,5,5,2,5,4
1931,5446,5,5,3,5,4
323,5483,4,3,3,5,4
1010,5366,3,4,3,2,3
1651,5135,3,5,4,4,4
1041,5200,5,5,4,4,4
826,5082,2,4,5,5,4
1726,5198,5,5,3,5,4
1138,5175,2,4,5,4,4
217,5230,5,5,2,3,4
1862,5496,4,4,2,4,4
474,5130,4,5,4,2,4
1361,5282,5,5,1,4,4
1181,5383,5,3,4,4,4
533,5372,4,3,2,5,4
961,5094,2,5,5,5,4
521,5358,4,5,4,3,4
509,5287,5,5,2,4,4
1668,5131,2,3,4,4,3
213,5234,5,5,1,3,4
604,5378,2,4,3,3,3
562,5270,5,5,2,4,4
1872,5209,5,4,2,5,4
380,5029,1,4,5,4,4
75,5037,3,5,5,4,4
971,5235,5,4,2,5,4
1705,5072,2,5,4,4,4
1997,5473,3,3,1,5,3
114,5299,4,4,5,5,4
44,5022,2,4,4,4,4
1216,5210,5,4,2,3,4
1392,5369,3,5,4,3,4
679,5299,4,3,4,5,4
455,5158,3,3,4,4,4
132,5140,3,4,5,4,4
1659,5220,5,5,1,3,4
1694,5101,3,5,5,3,4
563,5438,5,4,1,5,4
1109,5277,5,4,2,3,4
1023,5425,5,3,2,5,4
1387,5005,3,4,4,4,4
820,5049,1,4,4,2,3
1878,5407,5,4,2,5,4
830,5320,4,3,3,4,4
291,5246,4,4,1,3,3
1203,5164,4,5,5,3,4
1386,5361,5,4,4,4,4
792,5071,2,4,5,4,4
1914,5010,2,5,4,4,4
1559,5117,4,2,4,4,4
411,5190,2,4,4,3,3
1927,5005,4,5,4,5,4
1778,5061,3,5,4,4,4
411,5121,3,3,5,5,4
398,5484,3,4,4,5,4
370,5342,3,4,5,4,4
1612,5434,5,4,1,5,4
1478,5207,5,5,3,5,4
1608,5143,3,5,5,5,4
1858,5427,5,4,5,5,5
296,5198,5,5,3,5,4
1108,5258,5,4,1,3,3
80,5386,4,5,4,5,4
1801,5254,5,5,3,3,4
1636,5198,5,5,4,5,5
820,5189,2,3,4,2,3
1380,5248,5,5,2,3,4
1918,5168,4,4,3,3,4
688,5025,2,5,5,2,4
1818,5127,3,3,5,2,3
355,5191,3,3,4,3,3
1509,5249,5,5,2,4,4
382,5475,3,4,3,5,4
1853,5365,4,4,3,3,4
1627,5488,3,5,5,5,4
1065,5417,5,4,2,5,4
1586,5434,5,5,2,5,4
86,5348,4,4,3,3,4
1313,5205,5,5,2,5,4
1248,5196,5,5,3,5,4
1141,5110,5,4,5,4,4
1197,5267,5,4,2,2,3
471,5126,3,4,3,4,4
1310,5381,3,4,4,5,4
1710,5033,3,5,4,3,4
1,5361,5,4,4,5,4
1720,5099,2,5,5,3,4
1680,5384,2,2,2,4,2
349,5435,5,5,1,5,4
1882,5213,5,5,3,5,4
914,5031,3,5,5,4,4
1615,5346,5,5,3,3,4
137,5392,4,2,3,3,3
1330,5197,5,4,3,5,4
873,5167,4,3,5,4,4
893,5459,4,2,2,4,3
1379,5250,5,5,2,3,4
1382,5054,3,5,5,3,4
1493,5305,5,3,4,5,4
365,5236,5,5,1,2,3
1586,5387,4,3,3,4,4
1059,5276,5,4,3,4,4
1536,5330,4,4,4,5,4
505,5165,4,3,4,3,4
1508,5061,3,5,4,4,4
162,5312,3,4,3,4,4
403,5164,3,4,5,3,4
559,5054,3,5,5,3,4
1373,5381,3,3,4,5,4
1283,5499,5,3,2,4,4
263,5272,5,5,2,2,4
906,5162,3,3,5,2,3
264,5241,5,4,2,3,4
1264,5035,2,5,4,3,4
559,5026,2,4,5,2,3
1057,5222,5,4,3,3,4
1281,5141,3,5,5,4,4
14,5095,4,5,5,3,4
204,5250,5,5,2,3,4
535,5362,5,3,5,3,4
101,5155,3,3,5,3,4
1054,5093,2,4,5,3,4
971,5219,5,5,4,5,5
1595,5200,5,5,3,5,4
415,5150,4,4,5,4,4
748,5343,4,4,5,4,4
1204,5164,4,5,4,2,4
1901,5013,2,4,4,3,3
359,5095,3,4,3,2,3
1814,5374,2,4,4,4,4
1784,5134,3,3,5,3,4
506,5255,5,5,2,2,4
1707,5296,5,4,1,4,4
209,5216,5,5,2,4,4
1044,5018,3,5,4,4,4
51,5000,4,5,5,5,5
381,5230,5,5,2,4,4
1832,5263,5,5,2,3,4
1261,5387,5,3,3,5,4
1101,5400,4,4,3,4,4
692,5400,5,5,4,5,5
990,5328,4,4,4,3,4
3,5102,4,4,5,4,4
713,5117,3,3,4,5,4
1360,5066,1,3,3,4,3
1452,5385,2,3,3,4,3
1968,5246,4,3,2,3,3
615,5133,4,3,5,5,4
1976,5245,5,5,2,5,4
342,5444,3,3,2,3,3
175,5322,3,3,4,4,4
1605,5464,4,4,3,4,4
554,5325,3,4,4,5,4
1392,5348,4,4,4,3,4
409,5178,4,5,4,3,4
534,5207,5,5,2,5,4
1477,5268,5,5,3,2,4
952,5454,3,4,1,4,3
1741,5394,3,4,3,3,3
380,5239,5,4,1,4,4
227,5278,5,5,2,4,4
1980,5296,4,5,2,4,4
390,5206,5,5,3,3,4
742,5351,4,2,4,3,3
264,5235,5,4,2,4,4
942,5472,3,2,3,5,3
1682,5010,3,4,4,4,4
1813,5013,2,5,4,3,4
715,5417,4,4,1,5,4
526,5254,5,5,2,3,4
1092,5309,5,5,4,3,4
993,5391,3,5,4,3,4
1807,5215,5,5,1,2,3
328,5410,5,4,2,5,4
373,5361,4,4,3,4,4
352,5484,3,4,3,5,4
372,5068,1,5,5,4,4
1900,5211,5,5,4,5,5
857,5416,4,4,2,4,4
989,5258,5,4,1,3,3
799,5459,4,3,2,3,3
1050,5239,5,4,2,4,4
293,5229,5,5,3,4,4
1659,5148,4,3,5,3,4
353,5274,5,3,2,3,3
1097,5410,5,5,2,5,4
584,5051,2,5,4,4,4
1028,5431,3,4,2,5,4
1892,5049,2,4,4,3,3
1298,5174,4,4,5,4,4
664,5260,5,4,2,5,4
1118,5091,5,4,5,3,4
1574,5054,3,5,5,3,4
1174,5295,5,5,2,3,4
879,5478,4,4,3,5,4
1367,5079,2,4,4,3,3
1121,5206,5,5,3,3,4
1703,5380,4,4,2,2,3
1536,5331,4,5,4,3,4
356,5100,1,3,3,1,2
266,5233,5,5,3,3,4
577,5417,5,5,2,5,4
342,5204,5,5,3,3,4
985,5274,5,4,2,3,4
578,5211,5,4,3,4,4
342,5222,5,4,3,2,4
319,5407,5,4,2,5,4
1039,5088,3,4,4,3,4
1469,5345,3,4,3,5,4
85,5352,5,4,4,3,4
1676,5250,5,5,2,3,4
1480,5097,2,4,5,2,3
1060,5007,4,4,5,4,4
91,5352,5,4,5,2,4
1628,5451,5,5,3,5,4
1199,5182,2,4,5,3,4
733,5205,5,5,2,4,4
465,5095,3,5,4,2,4
1495,5249,4,4,2,5,4
1798,5096,2,5,4,4,4
1360,5419,5,4,2,5,4
1165,5071,2,4,4,4,4
1027,5163,4,4,5,4,4
1918,5173,3,4,4,4,4
1115,5432,5,4,1,5,4
498,5177,3,4,5,3,4
393,5485,5,4,2,5,4
399,5232,5,5,2,4,4
1105,5364,2,4,2,2,2
1177,5226,5,5,3,4,4
1594,5227,5,5,2,4,4
171,5302,5,4,4,5,4
33,5025,2,5,5,2,4
1377,5169,4,3,4,1,3
1288,5446,5,4,2,4,4
1988,5098,3,5,4,3,4
797,5163,3,4,5,4,4
659,5254,5,5,1,3,4
62,5084,4,4,5,3,4
844,5007,4,5,5,5,5
1614,5189,2,3,5,2,3
978,5408,5,4,1,5,4
223,5206,5,5,3,4,4
1934,5347,2,2,3,4,3
476,5042,2,4,4,4,4
1226,5347,3,2,4,4,3
570,5360,4,4,3,3,4
1699,5388,3,4,3,2,3
1702,5188,3,4,5,4,4
242,5217,5,5,2,5,4
1302,5084,3,4,5,3,4
866,5316,2,4,3,3,3
958,5079,2,4,3,3,3
570,5311,5,3,4,5,4
1886,5109,5,4,5,4,4
644,5278,5,4,2,4,4
335,5474,5,3,1,5,4
1029,5358,4,5,4,2,4
413,5184,4,3,3,4,4
615,5144,4,5,5,4,4
278,5242,5,4,2,3,4
819,5193,2,4,3,4,3
1922,5288,5,5,2,3,4
1975,5279,5,5,2,4,4
1375,5168,3,5,4,3,4
1961,5226,5,5,2,4,4
397,5363,3,2,3,2,2
1938,5187,4,3,5,3,4
637,5213,5,5,4,5,5
1795,5402,4,4,3,4,4
621,5210,5,3,2,3,3
1617,5409,5,3,1,5,4
857,5301,5,4,4,5,4
873,5359,4,3,4,4,4
821,5264,5,5,2,4,4
710,5499,5,4,1,4,4
1265,5355,4,4,3,3,4
556,5285,4,5,1,4,4
1815,5223,5,4,2,3,4
721,5284,5,5,2,3,4
3,5050,4,5,3,5,4
1667,5289,4,4,2,4,4
640,5241,5,3,2,3,3
1011,5147,4,5,5,4,4
1056,5173,3,3,4,3,3
1260,5311,5,2,3,5,4
1633,5350,4,4,3,3,4
1756,5057,2,4,3,2,3
1367,5020,3,3,3,2,3
1333,5403,5,5,3,5,4
579,5005,3,3,4,4,4
1148,5406,5,5,3,5,4
866,5472,3,2,3,5,3
888,5067,4,4,5,3,4
1620,5489,5,4,4,4,4
548,5223,5,4,2,4,4
1587,5400,4,4,4,5,4
1851,5179,4,3,3,5,4
846,5152,4,3,3,4,4
762,5193,2,4,3,4,3
1671,5192,3,3,5,2,3
1823,5205,5,5,3,4,4
847,5378,3,3,4,2,3
677,5067,4,5,5,2,4
1362,5474,4,2,2,3,3
1503,5101,4,5,5,3,4
1108,5191,3,3,4,3,3
1275,5178,4,5,4,3,4
1214,5465,4,4,2,5,4
462,5146,4,5,5,4,4
65,5009,3,4,4,4,4
354,5369,2,4,4,3,3
243,5246,5,4,2,3,4
361,5267,5,3,2,2,3
585,5080,4,5,4,2,4
1572,5210,5,4,3,3,4
638,5303,4,3,4,4,4
871,5333,3,5,4,5,4
910,5216,5,5,2,4,4
560,5417,5,5,2,5,4
604,5296,4,4,2,4,4
1531,5249,4,4,1,5,4
1356,5099,2,4,5,3,4
1531,5119,3,5,4,4,4
1089,5030,3,5,5,2,4
1031,5414,5,4,2,4,4
1556,5143,3,4,5,5,4
1709,5259,5,4,2,3,4
68,5388,2,4,4,2,3
578,5266,4,5,3,3,4
67,5072,1,5,4,3,3
1288,5080,3,5,4,3,4
659,5207,5,4,2,5,4
1288,5184,3,4,3,4,4
44,5091,4,4,5,2,4
1617,5045,1,4,5,3,3
1389,5492,4,3,2,4,3
360,5413,5,3,2,5,4
1064,5209,4,4,1,4,3
1756,5142,3,4,5,4,4
1053,5075,2,4,5,2,3
48,5362,4,3,4,3,4
552,5075,1,3,5,1,2
1220,5272,5,5,2,3,4
1671,5254,5,5,2,2,4
78,5372,3,3,3,4,3
1618,5387,4,3,3,4,4
957,5237,5,4,1,4,4
1118,5055,2,4,4,5,4
1074,5155,4,2,5,4,4
534,5208,5,4,2,5,4
1986,5165,4,3,4,3,4
1383,5257,5,4,2,4,4
216,5288,5,4,1,3,3
1961,5286,5,4,2,3,4
687,5351,4,3,3,4,4
1802,5000,4,5,4,4,4
358,5209,5,3,2,4,4
1697,5476,5,3,2,5,4
495,5037,2,5,5,4,4
371,5054,2,4,4,2,3
605,5346,4,3,2,2,3
381,5237,5,4,1,4,4
889,5147,3,4,5,4,4
442,5180,4,3,5,4,4
1410,5276,4,4,2,4,4
367,5145,3,4,5,4,4
800,5150,3,3,4,4,4
1272,5202,5,4,3,5,4
393,5030,4,5,5,2,4
1130,5037,3,5,5,4,4
1617,5462,4,3,3,4,4
1490,5482,4,5,2,5,4
1961,5251,5,5,2,4,4
1762,5318,3,5,4,5,4
1799,5151,4,4,3,2,3
604,5390,2,4,3,3,3
482,5094,2,5,5,4,4
1394,5216,5,5,2,5,4
1690,5200,5,5,3,5,4
659,5188,2,2,4,3,3
1013,5383,5,3,4,4,4
958,5121,2,4,5,4,4
795,5156,3,4,5,3,4
1352,5055,1,3,4,5,3
1091,5239,5,5,2,5,4
1392,5372,3,2,3,5,3
545,5057,2,5,4,3,4
228,5271,5,5,1,3,4
1645,5378,3,4,4,3,4
1643,5079,3,4,4,4,4
1120,5446,5,4,2,4,4
1626,5249,4,4,2,5,4
1831,5221,5,4,3,4,4
214,5242,5,4,2,4,4
631,5135,4,4,3,3,4
182,5321,5,2,4,3,4
1993,5046,3,3,5,3,4
1537,5197,5,4,3,5,4
1667,5230,5,5,2,4,4
372,5130,4,5,5,2,4
622,5001,3,4,4,5,4
1380,5253,5,5,2,3,4
345,5479,5,3,2,3,3
738,5033,3,5,5,3,4
1260,5006,4,5,5,5,5
95,5050,3,5,4,5,4
1862,5409,5,5,3,5,4
1818,5306,5,4,4,5,4
1031,5224,5,5,3,3,4
552,5447,5,4,3,4,4
1360,5342,3,4,5,4,4
1779,5239,5,5,1,4,4
378,5396,3,4,4,4,4
1224,5092,3,5,5,4,4
1655,5401,3,4,3,4,4
764,5179,5,3,4,5,4
1072,5247,5,4,1,4,4
491,5079,3,4,4,4,4
724,5339,4,5,5,5,5
1468,5295,5,5,3,3,4
358,5405,5,3,2,5,4
144,5350,4,4,4,3,4
584,5392,4,2,3,3,3
1339,5201,5,4,4,5,4
852,5273,5,5,3,4,4
373,5051,2,5,4,3,4
1370,5211,5,5,3,3,4
1728,5071,3,5,5,5,4
1370,5480,4,2,3,3,3
1658,5200,5,5,4,5,5
655,5465,5,4,2,5,4
567,5326,5,5,4,5,5
845,5090,1,4,5,4,4
709,5268,5,5,3,3,4
1341,5248,5,5,2,3,4
1902,5054,3,5,5,3,4
1679,5334,5,4,5,4,4
1365,5047,1,5,4,5,4
1617,5346,4,4,3,3,4
1214,5381,2,3,3,4,3
1104,5098,4,5,5,3,4
1404,5168,3,5,4,2,4
826,5147,3,5,5,4,4
1312,5111,4,3,5,4,4
1137,5329,5,3,4,5,4
377,5280,5,3,1,5,4
1508,5096,2,5,4,3,4
200,5259,5,4,1,3,3
1928,5363,4,2,4,1,3
1048,5197,5,4,3,4,4
364,5416,4,4,2,4,4
666,5099,2,5,5,4,4
789,5064,2,4,5,4,4
363,5326,4,5,4,5,4
165,5317,5,5,4,5,5
1184,5448,4,4,2,4,4
441,5056,2,5,4,3,4
1671,5280,5,3,1,4,3
309,5494,3,2,3,3,3
330,5204,5,5,3,3,4
853,5290,4,4,1,4,3
695,5052,4,4,4,4,4
1585,5259,5,4,1,2,3
342,5417,5,5,1,5,4
563,5289,4,4,2,3,3
